Id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,label
1715,139,1,139,0,140,0.0,0,5,0,5,3.0,3,0.0010153199392814562,0.0010153199392814562,4.7660656128366036e-05,4.7660656128366036e-05,9.531676939696257e-05,9.531676939696257e-05,0.02158273381294964,0.02158273381294964,4.776385549841583e-05,4.776385549841583e-05,3.436248597008333e-07,3.436248597008333e-07,0.02158273381294964,1,0.005019137354326092,0.31622776601683794,0.0012428152715922502,0.1,0.002318073888403831,0.18181818181818182,0.02158273381294964,1.0,0.0012428152715922502,0.1,0.0012428152715922502,0.1,0
1716,384,1,384,0,385,0.0,0,5,0,5,5.0,5,0.0006441464484327938,0.0006441464484327938,3.1789426836634136e-05,3.1789426836634136e-05,6.357683260219975e-05,6.357683260219975e-05,0.013020833333333334,0.013020833333333334,3.186621289179509e-05,3.186621289179509e-05,8.298492940571637e-08,8.298492940571637e-08,0.013020833333333334,1,0.0032147188313782454,0.7071067811865475,0.0016612137913295296,0.5,0.0023814912453768516,0.6666666666666666,0.013020833333333334,1.0,0.0016612137913295296,0.5,0.0016612137913295296,0.5,0
1717,385,1,385,0,386,0.0,0,4,0,4,2.0,2,0.00015891228001049538,0.00015891228001049538,4.856702978615937e-06,4.856702978615937e-06,9.713358782333343e-06,9.713358782333343e-06,0.005194805194805195,0.005194805194805195,4.861224202090813e-06,4.861224202090813e-06,1.2626556369067045e-08,1.2626556369067045e-08,0.005194805194805195,1,0.000490510088295157,0.1336306209562122,5.430109959726684e-05,0.017857142857142856,0.00010692661468537328,0.03508771929824561,0.005194805194805195,1.0,5.430109959726684e-05,0.017857142857142856,5.430109959726684e-05,0.017857142857142856,0
1718,265,2,530,0,267,0.0,0,80,25,55,24.5,32,0.00822280908093146,0.010860797675091197,0.0007263541760806475,0.0009699321047526673,0.0014515355350333467,0.001937984496124031,0.09245283018867925,0.12075471698113208,0.0007315156403956428,0.0009768307945907996,2.7604363788514823e-06,3.6861539418520733e-06,0.18490566037735848,2,0.0060011495409406914,0.1889822365046136,0.0006723415798985117,0.06666666666666667,0.0013072304838545503,0.125,0.09245283018867924,1.0,0.0006925694833581626,0.07142857142857142,0.0003462847416790813,0.03571428571428571,0
1719,45,43,1935,0,88,0.0,0,91,36,55,1.2790697674418605,5,0.0011435907386914857,0.005507009549262653,6.932341845891157e-05,0.0006724949562878278,0.00013860786372452542,0.0013440860215053765,0.02842377260981912,0.1111111111111111,6.991134963073722e-05,0.000682360968952576,1.5535855473497158e-06,1.516357708783502e-05,1.2222222222222223,36,0.013420040221953311,0.11739345417674985,0.004853137218372632,0.06060606060606061,0.009437767159955953,0.11428571428571428,0.043203241207904974,0.8372093023255814,0.006646552768769746,0.09302325581395349,0.0004982795666710606,0.007751937984496124,0
1720,420,12,5040,0,432,0.0,0,385,79,306,25.25,64,0.010421343611171535,0.018602647460144273,0.0022736815854747954,0.004904966278356836,0.0045329679089957,0.009762050030506406,0.06011904761904763,0.1523809523809524,0.002597215313340282,0.006562756357670222,6.183845984143528e-06,1.562561037540529e-05,0.7214285714285714,11,0.012324722716308157,0.11952286093343938,0.0030360666153105803,0.047619047619047616,0.0059663558355069765,0.09090909090909091,0.060158730158730155,0.9166666666666666,0.0034716056778711273,0.08333333333333333,0.00029260735146280576,0.008333333333333333,0
1721,157,1,157,0,158,0.0,0,28,11,17,14.0,14,0.001834625607215522,0.001834625607215522,3.773106910984323e-05,3.773106910984323e-05,7.545929105996049e-05,7.545929105996049e-05,0.08917197452229299,0.08917197452229299,3.774561611629963e-05,3.774561611629963e-05,2.404179370464945e-07,2.404179370464945e-07,0.08917197452229299,1,0.003981966775635587,0.08512565307587486,0.00021497109224984613,0.007246376811594203,0.0004280976961318119,0.014388489208633094,0.08917197452229299,1.0,0.00021497109224984613,0.007246376811594203,0.00021497109224984613,0.007246376811594203,0
1722,618,2,1236,0,620,0.0,0,72,10,62,30.5,59,0.004197022561487935,0.006945109814264428,0.0005217580766108446,0.0005406866720735334,0.0010429712587075144,0.0010807889759524452,0.04935275080906149,0.09546925566343042,0.00057697762838481,0.0006487187804086928,9.336207579042234e-07,1.0497067644153607e-06,0.09870550161812297,1,0.005802151250216195,0.12909944487358055,0.000862659655468653,0.03225806451612903,0.0016989938830364306,0.0625,0.049352750809061485,0.5,0.0008763509001551872,0.03333333333333333,0.0004381754500775936,0.016666666666666666,0
1723,103,1,103,0,104,0.0,0,1,0,1,1.0,1,0.00029994559780157476,0.00029994559780157476,9.257887720337728e-06,9.257887720337728e-06,1.8515604025292316e-05,1.8515604025292316e-05,0.009708737864077669,0.009708737864077669,9.266638248976037e-06,9.266638248976037e-06,8.996736164054405e-08,8.996736164054405e-08,0.009708737864077669,1,0.0025947693389555765,0.2672612419124244,0.0006934812760055478,0.07142857142857142,0.0012944983818770227,0.13333333333333333,0.009708737864077669,1.0,0.0006934812760055478,0.07142857142857142,0.0006934812760055478,0.07142857142857142,0
1724,196,1,196,0,197,0.0,0,26,7,19,19.0,19,0.0063357737802257124,0.0063357737802257124,0.0004125054277029961,0.0004125054277029961,0.0008246706742767856,0.0008246706742767856,0.09693877551020408,0.09693877551020408,0.0004140967242769653,0.0004140967242769653,2.1127383891681906e-06,2.1127383891681906e-06,0.09693877551020408,1,0.010879065643700189,0.2581988897471611,0.0014712362150466232,0.06666666666666667,0.0028571426663739977,0.125,0.09693877551020408,1.0,0.0014712362150466232,0.06666666666666667,0.0014712362150466232,0.06666666666666667,0
1725,82,1,82,0,83,0.0,0,2,1,1,1.0,1,0.0004271285584735319,0.0004271285584735319,1.4941876101963362e-05,1.4941876101963362e-05,2.9883305691275568e-05,2.9883305691275568e-05,0.012195121951219513,0.012195121951219513,1.4959982048021542e-05,1.4959982048021542e-05,1.8243880546367734e-07,1.8243880546367734e-07,0.012195121951219513,1,0.000820332675605259,0.06726727939963124,5.518154729058603e-05,0.004524886877828055,0.00010986596352450011,0.009009009009009009,0.012195121951219513,1.0,5.518154729058603e-05,0.004524886877828055,5.518154729058603e-05,0.004524886877828055,0
1726,276,3,828,0,279,0.0,0,37,6,31,9.666666666666666,27,0.0025659201112075147,0.0050291911616376144,0.0008113404561279646,0.0023612750885478157,0.001618969060841481,0.004711425206124852,0.035024154589371984,0.09782608695652174,0.0011877321709854265,0.0034904013961605585,4.303377431106617e-06,1.2646381870146951e-05,0.10507246376811594,1,0.007984144275276167,0.4082482904638631,0.002464342984684509,0.25,0.004460836394516201,0.4,0.035628019323671496,0.5,0.0028906611180009286,0.3333333333333333,0.0011648419507668153,0.16666666666666666,0
1727,59,1,59,0,60,0.0,0,10,3,7,6.0,6,0.0008949664514232365,0.0008949664514232365,7.875607406221205e-06,7.875607406221205e-06,1.575109076303534e-05,1.575109076303534e-05,0.1016949152542373,0.1016949152542373,7.876155333535487e-06,7.876155333535487e-06,1.3349415819551676e-07,1.3349415819551676e-07,0.1016949152542373,1,0.008479079724851582,0.1414213562373095,0.0008485649841594409,0.02,0.0016735761284782098,0.0392156862745098,0.1016949152542373,1.0,0.0008485649841594409,0.02,0.0008485649841594409,0.02,0
1728,1,1,1,0,2,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1729,951,2,1902,1,952,0.0010504201680672268,0,604,136,469,225.5,288,0.010881665472994509,0.013084392915083589,0.0005015607270670096,0.0005645863228963278,0.001002610647520451,0.0011285354900900477,0.23711882229232387,0.3028391167192429,0.0005023939504605171,0.0005653210847098313,5.282796534810905e-07,5.944490901260055e-07,0.47423764458464773,2,0.02336658523091864,0.35355339059327373,0.0040543165862919625,0.2,0.007628342804434386,0.3333333333333333,0.23711882229232387,1.0,0.004354948326788048,0.25,0.002177474163394024,0.125,0
1730,1070,1,1070,1,1070,0.0009345794392523365,0,140,33,108,72.0,72,0.011915455277335627,0.011915455277335627,0.002049997152781732,0.002049997152781732,0.004091606523839291,0.004091606523839291,0.06728971962616823,0.06728971962616823,0.0021099519399835893,0.0021099519399835893,1.9719177009192425e-06,1.9719177009192425e-06,0.06728971962616823,1,0.003991168872915086,0.2773500981126146,0.00035418958469021604,0.07692307692307693,0.000690935926638396,0.14285714285714285,0.06728971962616823,1.0,0.00035418958469021604,0.07692307692307693,0.00035418958469021604,0.07692307692307693,0
1731,259,2,518,0,261,0.0,0,11,1,10,3.5,4,0.004051881815393205,0.007112020571331152,0.001622381895131462,0.003181336161187699,0.0032346709635601213,0.006342494714587738,0.013513513513513514,0.015444015444015444,0.002215248683869395,0.004366812227074236,8.553083721503457e-06,1.6860278869012495e-05,0.02702702702702703,1,0.00087737696757007,0.07495316889958614,8.817690549145008e-05,0.011111111111111112,0.00017480819106101451,0.02197802197802198,0.013513513513513514,0.5,8.896553036688436e-05,0.011235955056179775,4.448276518344218e-05,0.0056179775280898875,0
1732,6,1,6,0,7,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1733,42,1,42,0,43,0.0,0,3,0,3,2.0,2,0.0005067276376420943,0.0005067276376420943,5.391649413388544e-06,5.391649413388544e-06,1.0783240687323762e-05,1.0783240687323762e-05,0.047619047619047616,0.047619047619047616,5.392230873757091e-06,5.392230873757091e-06,1.2838644937516882e-07,1.2838644937516882e-07,0.047619047619047616,1,0.0079388056726443,0.1690308509457033,0.0013237727523441808,0.02857142857142857,0.002575884154831523,0.05555555555555555,0.047619047619047616,1.0,0.0013237727523441808,0.02857142857142857,0.0013237727523441808,0.02857142857142857,0
1734,667,1,667,0,668,0.0,0,129,31,98,97.0,97,0.005262112942072196,0.005262112942072196,0.00019019048459359037,0.00019019048459359037,0.00038030863810300483,0.00038030863810300483,0.1454272863568216,0.1454272863568216,0.00019040328200296402,0.00019040328200296402,2.854621919084918e-07,2.854621919084918e-07,0.1454272863568216,1,0.014423258805952887,0.4082482904638631,0.0021780510499884195,0.16666666666666666,0.004102995454050117,0.2857142857142857,0.1454272863568216,1.0,0.0021780510499884195,0.16666666666666666,0.0021780510499884195,0.16666666666666666,0
1735,8349,1,8349,1,8349,0.00011977482333213559,0,197,63,135,106.0,106,0.03036072980605175,0.03036072980605175,0.01092445635370504,0.01092445635370504,0.021612804567234172,0.021612804567234172,0.07260273972602739,0.07260273972602739,0.012696131273206372,0.012696131273206372,8.695980324113953e-06,8.695980324113953e-06,0.012696131273206372,1,0.0007990600682410784,0.17407765595569785,6.347585155880508e-05,0.030303030303030304,0.0001256099971023235,0.058823529411764705,0.012696131273206372,1.0,6.347585155880508e-05,0.030303030303030304,6.347585155880508e-05,0.030303030303030304,0
1736,87,1,87,0,88,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1737,251,4,1004,0,255,0.0,0,138,17,121,30.25,73,0.01076101274034066,0.023399086131563544,0.0015069408922344556,0.0037174721189591076,0.0030051973531931616,0.007407407407407408,0.1205179282868526,0.2908366533864542,0.0016277573634251035,0.0041906757464641176,6.48508909731117e-06,1.6695919308621983e-05,0.4820717131474104,3,0.04480530616885767,0.5303300858899106,0.018439191945546555,0.3333333333333333,0.03332536399863914,0.5,0.12284196547144755,0.75,0.023276293327928174,0.375,0.006400082628130781,0.125,0
1738,1197,1,1197,0,1198,0.0,0,101,14,87,87.0,87,0.022008160233543267,0.022008160233543267,0.006141899046946699,0.006141899046946699,0.012208812798203761,0.012208812798203761,0.07268170426065163,0.07268170426065163,0.006664113366526235,0.006664113366526235,5.5673461708656935e-06,5.5673461708656935e-06,0.07268170426065163,1,0.006314297740037467,0.23570226039551587,0.0007559619536090306,0.05555555555555555,0.001477109583643923,0.10526315789473684,0.07268170426065163,1.0,0.0007559619536090306,0.05555555555555555,0.0007559619536090306,0.05555555555555555,0
1739,25,2,50,0,27,0.0,0,2,0,2,1.0,2,0.002664535889924772,0.005329071779849544,0.00017677214071062401,0.00035354428142124803,0.00035341933203746247,0.0007068386640749249,0.04,0.08,0.0001774937877174299,0.0003549875754348598,7.099751508697195e-06,1.419950301739439e-05,0.08,1,0.00757769429251953,0.1386750490563073,0.0016866096866096866,0.037037037037037035,0.0032653061224489793,0.07142857142857142,0.04,0.5,0.0017446471054718478,0.038461538461538464,0.0008723235527359239,0.019230769230769232,0
1740,1638,1,1638,0,1639,0.0,0,276,27,249,247.0,247,0.008550496872299675,0.008550496872299675,0.00048352113006914154,0.00048352113006914154,0.000966574900749976,0.000966574900749976,0.15079365079365079,0.15079365079365079,0.00048484134695600116,0.00048484134695600116,2.95995938312577e-07,2.95995938312577e-07,0.15079365079365079,1,0.022256307800079058,0.7071067811865475,0.005073540932287128,0.5,0.009110571733501273,0.6666666666666666,0.15079365079365079,1.0,0.005073540932287128,0.5,0.005073540932287128,0.5,0
1741,136,1,136,0,137,0.0,0,14,3,11,10.0,10,0.004692273517132579,0.004692273517132579,0.0002983115565897023,0.0002983115565897023,0.0005964451866873435,0.0005964451866873435,0.07352941176470588,0.07352941176470588,0.000299437058330339,0.000299437058330339,2.2017430759583747e-06,2.2017430759583747e-06,0.07352941176470588,1,0.004099086770644615,0.13018891098082389,0.0003266064159831461,0.01694915254237288,0.0006463287493039487,0.03333333333333333,0.07352941176470588,1.0,0.0003266064159831461,0.01694915254237288,0.0003266064159831461,0.01694915254237288,0
1742,474,4,1896,0,478,0.0,0,247,43,204,50.75,102,0.006547063844171393,0.018854439238387158,0.00047356749645756976,0.0016420889947839526,0.0009457571854534589,0.003278793918158732,0.1070675105485232,0.21518987341772153,0.0004760996126277,0.0016519823788546256,1.0044295625056962e-06,3.485194892098366e-06,0.4282700421940928,2,0.01900053963018642,0.17677669529663687,0.003929255750121004,0.09090909090909091,0.007680739767239482,0.16666666666666666,0.1070675105485232,0.5,0.004187193507158391,0.125,0.0010467983767895978,0.03125,0
1743,40,1,40,0,41,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1744,254,1,254,0,255,0.0,0,31,4,27,23.0,23,0.002369628252605514,0.002369628252605514,6.197205868484513e-05,6.197205868484513e-05,0.00012393643677355735,0.00012393643677355735,0.09055118110236221,0.09055118110236221,6.201065504820654e-05,6.201065504820654e-05,2.4413643719766356e-07,2.4413643719766356e-07,0.09055118110236221,1,0.012840860885505182,0.3333333333333333,0.0025506442489602204,0.1111111111111111,0.004799290660704242,0.2,0.09055118110236221,1.0,0.0025506442489602204,0.1111111111111111,0.0025506442489602204,0.1111111111111111,0
1745,48,1,48,0,49,0.0,0,3,0,3,3.0,3,0.0010931527722337422,0.0010931527722337422,1.911424584743009e-05,1.911424584743009e-05,3.8227761000038225e-05,3.8227761000038225e-05,0.0625,0.0625,1.911972773507705e-05,1.911972773507705e-05,3.983276611474386e-07,3.983276611474386e-07,0.0625,1,0.004562472732358888,0.0936585811581694,0.00036799076219692066,0.008771929824561403,0.0007304939210310054,0.017391304347826087,0.0625,1.0,0.00036799076219692066,0.008771929824561403,0.00036799076219692066,0.008771929824561403,0
1746,95,1,95,0,96,0.0,0,6,1,5,5.0,5,0.0005877460415567182,0.0005877460415567182,6.562687446760198e-06,6.562687446760198e-06,1.3125288756352639e-05,1.3125288756352639e-05,0.05263157894736842,0.05263157894736842,6.56346277794624e-06,6.56346277794624e-06,6.908908187311831e-08,6.908908187311831e-08,0.05263157894736842,1,0.015830040561972784,0.4472135954999579,0.0061885867662504375,0.2,0.010466872744956012,0.3333333333333333,0.05263157894736842,1.0,0.0061885867662504375,0.2,0.0061885867662504375,0.2,0
1747,75,1,75,0,76,0.0,0,2,1,1,1.0,1,0.0017144816662454658,0.0017144816662454658,0.00021691973969631235,0.00021691973969631235,0.00043374539145521576,0.00043374539145521576,0.013333333333333334,0.013333333333333334,0.0002204585537918871,0.0002204585537918871,2.9394473838918285e-06,2.9394473838918285e-06,0.013333333333333334,1,0.0004614190268039885,0.03460642701029914,1.596806387225549e-05,0.0011976047904191617,3.1897926634768736e-05,0.0023923444976076554,0.013333333333333334,1.0,1.596806387225549e-05,0.0011976047904191617,1.596806387225549e-05,0.0011976047904191617,0
1748,18,1,18,0,19,0.0,0,1,0,1,1.0,1,0.00027005066968886163,0.00027005066968886163,1.3126632624932727e-06,1.3126632624932727e-06,2.6253230788213875e-06,2.6253230788213875e-06,0.05555555555555555,0.05555555555555555,1.312692555589248e-06,1.312692555589248e-06,7.292736419940267e-08,7.292736419940267e-08,0.05555555555555555,1,0.039283710065919304,0.7071067811865475,0.027777777777777776,0.5,0.037037037037037035,0.6666666666666666,0.05555555555555555,1.0,0.027777777777777776,0.5,0.027777777777777776,0.5,0
1749,170,5,850,0,175,0.0,0,205,55,150,26.0,42,0.004228265270397824,0.0050924015843624975,0.00016790811617453362,0.00040366528074920274,0.0003357273873513873,0.0008070048016785699,0.15294117647058822,0.24705882352941178,0.00016852010127922846,0.0004062893592816804,9.912947134072263e-07,2.3899374075392966e-06,0.7647058823529411,5,0.02969460135736364,0.282842712474619,0.010076274344540368,0.15384615384615385,0.01864486958911245,0.26666666666666666,0.15372549019607837,1.0,0.012977334113050782,0.2,0.0027523295677081942,0.06666666666666667,0
1750,266,2,532,0,268,0.0,0,89,24,65,32.5,42,0.005089418205701023,0.008203057409168222,0.00023516507430554768,0.00042520450311816637,0.0004701473903534476,0.000850047562185027,0.12218045112781954,0.15789473684210525,0.00023565906269708005,0.0004261709554346944,8.859363259288723e-07,1.6021464490026105e-06,0.24436090225563908,2,0.0078014534508686435,0.13608276348795434,0.0006857946524269936,0.03571428571428571,0.0013564607561906378,0.06896551724137931,0.12218045112781954,1.0,0.0006932935871876329,0.037037037037037035,0.00034664679359381646,0.018518518518518517,0
1751,167,1,167,0,168,0.0,0,16,3,13,13.0,13,0.0019305462281887721,0.0019305462281887721,4.785058837819633e-05,4.785058837819633e-05,9.569659761789084e-05,9.569659761789084e-05,0.07784431137724551,0.07784431137724551,4.787772764938772e-05,4.787772764938772e-05,2.866929799364534e-07,2.866929799364534e-07,0.07784431137724551,1,0.00739420147713939,0.3333333333333333,0.0013334116677212464,0.1111111111111111,0.0024986294564725885,0.2,0.07784431137724551,1.0,0.0013334116677212464,0.1111111111111111,0.0013334116677212464,0.1111111111111111,0
1752,1436,1,1436,0,1437,0.0,0,1,0,1,1.0,1,0.0005325949348202225,0.0005325949348202225,0.0002570694087403599,0.0002570694087403599,0.0005140066820868671,0.0005140066820868671,0.0006963788300835655,0.0006963788300835655,0.0004073319755600815,0.0004073319755600815,2.83657364596157e-07,2.83657364596157e-07,0.0006963788300835655,1,1.0226499751744456e-05,0.01468525364350504,1.5017874273960868e-07,0.00021565667457407807,3.0029272534866987e-07,0.00043122035360068997,0.0006963788300835655,1.0,1.5017874273960868e-07,0.00021565667457407807,1.5017874273960868e-07,0.00021565667457407807,0
1753,27,2,54,0,29,0.0,0,2,0,2,1.0,2,0.008915078252665675,0.01783015650533135,0.002036659877800407,0.004073319755600814,0.004056795131845842,0.008113590263691683,0.037037037037037035,0.07407407407407407,0.002145922746781116,0.004291845493562232,7.947862025115244e-05,0.00015895724050230488,0.07407407407407407,1,0.0012251945480074994,0.018518518518518517,4.108553316071168e-05,0.0006854009595613434,8.212298669693608e-05,0.0013698630136986301,0.037037037037037035,0.5,4.110960246626588e-05,0.0006858710562414266,2.055480123313294e-05,0.0003429355281207133,0
1754,339,47,15933,0,386,0.0,0,402,46,356,7.319148936170213,44,0.005814273623823306,0.0194470105387482,0.001879092016629395,0.00945179584120983,0.0037415917734335766,0.018726591760299626,0.022710541023799807,0.12979351032448377,0.0025449453358071753,0.014749262536873156,1.0811435157513019e-05,7.56372437788367e-05,1.0147492625368733,14,0.008377154203596873,0.08751899489873673,0.003043935939428734,0.043478260869565216,0.006000026954082276,0.08333333333333333,0.022227175485193425,0.2978723404255319,0.00405811077630109,0.06382978723404255,9.989098766562671e-05,0.002553191489361702,0
1755,23,1,23,0,24,0.0,0,7,2,5,5.0,5,0.0011945039699959724,0.0011945039699959724,6.563307697053469e-06,6.563307697053469e-06,1.3126529240656536e-05,1.3126529240656536e-05,0.21739130434782608,0.21739130434782608,6.56346277794624e-06,6.56346277794624e-06,2.8536794686722783e-07,2.8536794686722783e-07,0.21739130434782608,1,0.05883002110311253,0.7071067811865475,0.03027288960256296,0.5,0.044271365112945216,0.6666666666666666,0.21739130434782608,1.0,0.03027288960256296,0.5,0.03027288960256296,0.5,0
1756,334,2,668,0,336,0.0,0,3,1,2,1.0,1,0.0021937945663010683,0.0022938796753393157,0.0010464497093074009,0.0011086474501108647,0.002090703881195752,0.0022148394241417496,0.0029940119760479044,0.0029940119760479044,0.0016107990438132193,0.0017574692442882249,4.822751628183291e-06,5.261883964934805e-06,0.005988023952095809,1,0.00023387277116000934,0.05773502691896257,2.2312551122645478e-05,0.006622516556291391,4.436008841181214e-05,0.013157894736842105,0.0029940119760479044,0.5,2.2446800750658155e-05,0.006666666666666667,1.1223400375329078e-05,0.0033333333333333335,0
1757,73,1,73,0,74,0.0,0,1,0,1,1.0,1,0.00037282570591510195,0.00037282570591510195,1.0139519792342634e-05,1.0139519792342634e-05,2.0278833967046894e-05,2.0278833967046894e-05,0.0136986301369863,0.0136986301369863,1.0146927510349866e-05,1.0146927510349866e-05,1.3899900699109404e-07,1.3899900699109404e-07,0.0136986301369863,1,0.005592442335121412,0.4082482904638631,0.00228310502283105,0.16666666666666666,0.003913894324853229,0.2857142857142857,0.0136986301369863,1.0,0.00228310502283105,0.16666666666666666,0.00228310502283105,0.16666666666666666,0
1758,215,1,215,0,216,0.0,0,6,3,3,3.0,3,0.000955159988840705,0.000955159988840705,6.508298080052066e-05,6.508298080052066e-05,0.00013015749056358194,0.00013015749056358194,0.013953488372093023,0.013953488372093023,6.538369330688926e-05,6.538369330688926e-05,3.041102014273919e-07,3.041102014273919e-07,0.013953488372093023,1,0.0003442823642630641,0.027338327590690405,8.589551761518352e-06,0.0007473841554559044,1.7168095644482594e-05,0.0014936519790888724,0.013953488372093023,1.0,8.589551761518352e-06,0.0007473841554559044,8.589551761518352e-06,0.0007473841554559044,0
1759,318,1,318,0,319,0.0,0,41,9,32,31.0,31,0.015418466863057494,0.015418466863057494,0.002384798830679283,0.002384798830679283,0.004758250191864927,0.004758250191864927,0.09748427672955975,0.09748427672955975,0.0024386406544996855,0.0024386406544996855,7.66868130345813e-06,7.66868130345813e-06,0.09748427672955975,1,0.003936991501590498,0.2,0.0003417943766931507,0.04,0.0006639570163841918,0.07692307692307693,0.09748427672955975,1.0,0.0003417943766931507,0.04,0.0003417943766931507,0.04,0
1760,37,1,37,0,38,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1761,2600,1,2600,0,2601,0.0,0,165,13,152,150.0,150,0.005645464410095728,0.005645464410095728,0.0005474952094169176,0.0005474952094169176,0.001094391244870041,0.001094391244870041,0.057692307692307696,0.057692307692307696,0.0005524353190313968,0.0005524353190313968,2.1247512270438336e-07,2.1247512270438336e-07,0.057692307692307696,1,0.010307503247764355,0.7071067811865475,0.003340162671764499,0.5,0.005544330792542297,0.6666666666666666,0.057692307692307696,1.0,0.003340162671764499,0.5,0.003340162671764499,0.5,0
1762,150,192,28800,0,342,0.0,0,284,43,241,1.1875,36,0.0006843658951267203,0.011034120602607854,0.00010135629173966478,0.0011534025374855825,0.00020259851901173006,0.002304147465437788,0.007916666666666667,0.24,0.0001071042173475509,0.0012610340479192938,7.140281156503396e-07,8.406893652795292e-06,1.52,28,0.011027663649378175,0.1433848336691011,0.003746379111641479,0.0641025641025641,0.007351265247247565,0.12048192771084337,0.03564810871709774,0.5,0.004968973344112353,0.078125,0.0001703146635132471,0.0026041666666666665,0
1763,3195,1,3195,1,3195,0.00031298904538341156,0,779,91,689,659.0,659,0.0191434066499889,0.0191434066499889,0.0017646743787489289,0.0017646743787489289,0.0035231315774701347,0.0035231315774701347,0.20625978090766822,0.20625978090766822,0.0017767400729029614,0.0017767400729029614,5.56100179312351e-07,5.56100179312351e-07,0.20625978090766822,1,0.01922243449185865,0.5773502691896258,0.0029547383552297494,0.3333333333333333,0.00547079826486579,0.5,0.20625978090766822,1.0,0.0029547383552297494,0.3333333333333333,0.0029547383552297494,0.3333333333333333,0
1764,70,1,70,0,71,0.0,0,5,0,5,3.0,3,0.000559023496943026,0.000559023496943026,7.290649013575189e-06,7.290649013575189e-06,1.4581191720799341e-05,1.4581191720799341e-05,0.04285714285714286,0.04285714285714286,7.2918363031362184e-06,7.2918363031362184e-06,1.0416909004480313e-07,1.0416909004480313e-07,0.04285714285714286,1,0.014371099807901843,0.4472135954999579,0.005126050420168068,0.2,0.008946608946608947,0.3333333333333333,0.04285714285714286,1.0,0.005126050420168068,0.2,0.005126050420168068,0.2,0
1765,471,3,1413,0,474,0.0,0,20,7,13,3.6666666666666665,5,0.000615956745613183,0.0010186874999868066,5.023948013188856e-05,9.687106461300009e-05,0.00010047167806732991,0.00019372336303758234,0.007784854918612881,0.010615711252653927,5.0609944652119165e-05,9.775362177168664e-05,1.0745211178793876e-07,2.0754484452587396e-07,0.02335456475583864,3,0.0005428212571757852,0.07001400420140048,4.8847355796120005e-05,0.007326007326007326,9.720754378752481e-05,0.014545454545454545,0.00778485491861288,1.0,4.9167700611175376e-05,0.007352941176470588,1.6389233537058464e-05,0.0024509803921568627,0
1766,1508,3,4524,0,1511,0.0,0,296,60,236,76.66666666666667,165,0.013682972362166807,0.020493160859942752,0.004611792068446633,0.009496868054152355,0.009157661671772527,0.018815052041633307,0.05083996463306808,0.10941644562334217,0.006154382221368119,0.013474770642201836,4.081155319209628e-06,8.93552429854233e-06,0.15251989389920426,3,0.007614470592027994,0.23570226039551587,0.001585239014607778,0.125,0.00306621840941495,0.2222222222222222,0.05083996463306808,1.0,0.0017083670301987306,0.16666666666666666,0.0005694556767329104,0.05555555555555555,0
1767,789,2,1578,0,791,0.0,0,121,16,105,51.5,87,0.0029868725676361397,0.005085691269920455,0.00013646789723127024,0.00023411893241766818,0.00027287948892717713,0.0004681282671451978,0.06527249683143219,0.11026615969581749,0.00013672591831257998,0.00023456204300843344,1.7329013727830163e-07,2.9729029532120844e-07,0.13054499366286437,2,0.01538596825433955,0.5,0.00528347706613711,0.3333333333333333,0.009236970773814378,0.5,0.06527249683143219,1.0,0.006404068447535701,0.5,0.0032020342237678505,0.25,0
1768,52,1,52,0,53,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1769,93,1,93,0,94,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
